,Gender,Age,Bike Lanes
43451,Female,Old,No
43452,Female,Old,No
43453,Male,Old,Yes
43454,Female,Old,No
43455,Male,Old,Yes
43456,Female,Old,No
43457,Female,Old,No
43458,Male,Old,Yes
43459,Female,Old,No
43460,Male,Old,Yes
43461,Male,Old,Yes
43462,Male,Old,Yes
43463,Male,Old,Yes
43464,Male,Old,Yes
43465,Female,Old,No
43466,Male,Old,Yes
43467,Female,Old,No
43468,Female,Old,No
43469,Male,Old,Yes
43470,Male,Old,Yes
43471,Male,Old,Yes
43472,Female,Old,No
43473,Male,Old,Yes
43474,Male,Old,Yes
43475,Male,Old,No
43476,Female,Old,No
43477,Male,Old,Yes
43478,Male,Old,Yes
43479,Female,Old,No
43480,Female,Old,No
43481,Male,Old,Yes
43482,Female,Old,No
43483,Female,Old,No
43484,Male,Old,Yes
43485,Male,Old,Yes
43486,Male,Old,Yes
43487,Female,Old,No
43488,Male,Old,Yes
43489,Male,Old,Yes
43490,Male,Old,Yes
43491,Male,Old,Yes
43492,Female,Old,No
43493,Female,Old,No
43494,Female,Old,No
43495,Female,Old,No
43496,Female,Old,No
43497,Male,Old,Yes
43498,Male,Old,Yes
43499,Female,Old,No
43500,Female,Old,No
43501,Female,Old,No
43502,Male,Old,Yes
43503,Female,Old,No
43504,Female,Old,No
43505,Male,Old,Yes
43506,Male,Old,Yes
43507,Female,Old,No
43508,Male,Old,Yes
43509,Male,Old,Yes
43510,Male,Old,Yes
43511,Male,Old,Yes
43512,Male,Old,Yes
43513,Female,Old,No
43514,Female,Old,No
43515,Female,Old,No
43516,Male,Old,Yes
43517,Female,Old,No
43518,Male,Old,Yes
43519,Male,Old,Yes
43520,Female,Old,No
43521,Female,Old,No
43522,Male,Old,Yes
43523,Male,Old,Yes
43524,Male,Old,Yes
43525,Female,Old,No
43526,Female,Old,No
43527,Male,Old,Yes
43528,Female,Old,No
43529,Female,Old,No
43530,Male,Old,Yes
43531,Female,Old,No
43532,Male,Old,Yes
43533,Female,Old,No
43534,Male,Old,Yes
43535,Female,Old,No
43536,Male,Old,Yes
43537,Male,Old,Yes
43538,Female,Old,No
43539,Female,Old,No
43540,Female,Old,No
43541,Female,Old,No
43542,Female,Old,No
43543,Female,Old,No
43544,Male,Old,Yes
43545,Female,Old,No
43546,Female,Old,No
43547,Male,Old,Yes
43548,Female,Old,No
43549,Male,Old,Yes
43550,Male,Old,Yes
43551,Male,Old,Yes
43552,Male,Old,Yes
43553,Female,Old,No
43554,Male,Old,Yes
43555,Female,Old,No
43556,Male,Old,Yes
43557,Male,Old,Yes
43558,Female,Old,No
43559,Male,Old,Yes
43560,Male,Old,Yes
43561,Male,Old,Yes
43562,Female,Old,No
43563,Male,Old,Yes
43564,Male,Old,Yes
43565,Female,Old,No
43566,Male,Old,Yes
43567,Female,Old,No
43568,Male,Old,Yes
43569,Male,Old,Yes
43570,Female,Old,No
43571,Male,Old,Yes
43572,Male,Old,Yes
43573,Male,Old,No
43574,Male,Old,Yes
43575,Female,Old,No
43576,Female,Old,No
43577,Female,Old,No
43578,Female,Old,No
43579,Male,Old,Yes
43580,Male,Old,Yes
43581,Male,Old,Yes
43582,Female,Old,No
43583,Female,Old,No
43584,Male,Old,Yes
43585,Female,Old,No
43586,Female,Old,No
43587,Male,Old,Yes
43588,Male,Old,Yes
43589,Female,Old,No
43590,Female,Old,No
43591,Male,Old,Yes
43592,Female,Old,No
43593,Female,Old,No
43594,Male,Old,Yes
43595,Male,Old,Yes
43596,Female,Old,No
43597,Male,Old,Yes
43598,Male,Old,Yes
43599,Female,Old,No
43600,Female,Old,No
43601,Male,Old,Yes
43602,Female,Old,No
43603,Female,Old,No
43604,Female,Old,No
43605,Male,Old,Yes
43606,Female,Old,No
43607,Male,Old,Yes
43608,Male,Old,Yes
43609,Female,Old,No
43610,Male,Old,Yes
43611,Female,Old,No
43612,Male,Old,Yes
43613,Female,Old,No
43614,Female,Old,No
43615,Male,Old,Yes
43616,Female,Old,No
43617,Female,Old,No
43618,Female,Old,No
43619,Female,Old,No
43620,Female,Old,No
43621,Female,Old,No
43622,Female,Old,No
43623,Male,Old,Yes
43624,Female,Old,No
43625,Male,Old,Yes
43626,Female,Old,No
43627,Female,Old,No
43628,Female,Old,No
43629,Male,Old,Yes
43630,Male,Old,Yes
43631,Male,Old,Yes
43632,Female,Old,No
43633,Male,Old,Yes
43634,Female,Old,No
43635,Female,Old,No
43636,Male,Old,Yes
43637,Male,Old,Yes
43638,Female,Old,No
43639,Male,Old,Yes
43640,Female,Old,No
43641,Male,Old,Yes
43642,Male,Old,Yes
43643,Male,Old,Yes
43644,Female,Old,No
43645,Female,Old,No
43646,Female,Old,No
43647,Female,Old,No
43648,Male,Old,Yes
43649,Male,Old,Yes
43650,Female,Old,No
43651,Male,Old,Yes
43652,Female,Old,No
43653,Male,Old,Yes
43654,Male,Old,Yes
43655,Male,Old,Yes
43656,Male,Old,Yes
43657,Male,Old,Yes
43658,Male,Old,Yes
43659,Female,Old,No
43660,Male,Old,No
43661,Male,Old,Yes
43662,Female,Old,No
43663,Female,Old,No
43664,Male,Old,Yes
43665,Female,Old,No
43666,Female,Old,No
43667,Male,Old,Yes
43668,Female,Old,No
43669,Male,Old,Yes
43670,Female,Old,No
43671,Male,Old,Yes
43672,Male,Old,Yes
43673,Female,Old,No
43674,Female,Old,No
43675,Male,Old,Yes
43676,Female,Old,No
43677,Male,Old,Yes
43678,Female,Old,No
43679,Female,Old,No
43680,Male,Old,Yes
43681,Male,Old,Yes
43682,Male,Old,Yes
43683,Female,Old,No
43684,Male,Old,Yes
43685,Male,Old,Yes
43686,Male,Old,Yes
43687,Female,Old,No
43688,Male,Old,Yes
43689,Male,Old,Yes
43690,Female,Old,No
43691,Male,Old,Yes
43692,Female,Old,No
43693,Male,Old,Yes
43694,Male,Old,Yes
43695,Female,Old,No
43696,Male,Old,Yes
43697,Female,Old,No
43698,Male,Old,Yes
43699,Female,Old,No
43700,Female,Old,No
43701,Male,Old,Yes
43702,Male,Old,Yes
43703,Female,Old,No
43704,Male,Old,Yes
43705,Female,Old,No
43706,Male,Old,Yes
43707,Female,Old,No
43708,Male,Old,Yes
43709,Male,Old,No
43710,Female,Old,No
43711,Male,Old,Yes
43712,Female,Old,No
43713,Male,Old,Yes
43714,Female,Old,No
43715,Female,Old,No
43716,Female,Old,No
43717,Female,Old,No
43718,Male,Old,Yes
43719,Male,Old,Yes
43720,Male,Old,Yes
43721,Female,Old,No
43722,Female,Old,No
43723,Male,Old,Yes
43724,Male,Old,Yes
43725,Female,Old,No
43726,Female,Old,No
43727,Male,Old,Yes
43728,Female,Old,No
43729,Male,Old,Yes
43730,Male,Old,Yes
43731,Female,Old,No
43732,Male,Old,Yes
43733,Female,Old,No
43734,Male,Old,Yes
43735,Male,Old,Yes
43736,Male,Old,Yes
43737,Male,Old,Yes
43738,Male,Old,Yes
43739,Female,Old,No
43740,Female,Old,No
43741,Female,Old,No
43742,Female,Old,No
43743,Male,Old,Yes
43744,Male,Old,Yes
43745,Female,Old,No
43746,Male,Old,Yes
43747,Male,Old,Yes
43748,Male,Old,Yes
43749,Female,Old,No
43750,Female,Old,No
43751,Female,Old,No
43752,Male,Old,Yes
43753,Female,Old,No
43754,Female,Old,No
43755,Female,Old,No
43756,Female,Old,No
43757,Male,Old,Yes
43758,Male,Old,Yes
43759,Male,Old,Yes
43760,Male,Old,Yes
43761,Female,Old,No
43762,Female,Old,No
43763,Male,Old,Yes
43764,Male,Old,Yes
43765,Female,Old,No
43766,Male,Old,Yes
43767,Female,Old,No
43768,Male,Old,Yes
43769,Male,Old,Yes
43770,Male,Old,Yes
43771,Female,Old,No
43772,Female,Old,No
43773,Female,Old,No
43774,Female,Old,No
43775,Male,Old,Yes
43776,Male,Old,Yes
43777,Female,Old,No
43778,Male,Old,Yes
43779,Female,Old,No
43780,Female,Old,No
43781,Male,Old,Yes
43782,Female,Old,No
43783,Female,Old,No
43784,Male,Old,Yes
43785,Male,Old,Yes
43786,Male,Old,Yes
43787,Female,Old,No
43788,Female,Old,No
43789,Female,Old,No
43790,Female,Old,No
43791,Female,Old,No
43792,Female,Old,No
43793,Female,Old,No
43794,Male,Old,Yes
43795,Male,Old,No
43796,Female,Old,No
43797,Female,Old,No
43798,Male,Old,Yes
43799,Male,Old,Yes
43800,Male,Old,Yes
43801,Male,Old,Yes
43802,Female,Old,No
43803,Female,Old,No
43804,Female,Old,No
43805,Male,Old,Yes
43806,Female,Old,No
43807,Female,Old,No
43808,Male,Old,Yes
43809,Male,Old,Yes
43810,Male,Old,Yes
43811,Female,Old,No
43812,Male,Old,Yes
43813,Male,Old,Yes
43814,Female,Old,No
43815,Male,Old,Yes
43816,Female,Old,No
43817,Female,Old,No
43818,Male,Old,Yes
43819,Female,Old,No
43820,Male,Old,Yes
43821,Male,Old,Yes
43822,Male,Old,Yes
43823,Female,Old,No
43824,Female,Old,No
43825,Male,Old,Yes
43826,Male,Old,Yes
43827,Male,Old,Yes
43828,Female,Old,No
43829,Female,Old,No
43830,Female,Old,No
43831,Male,Old,Yes
43832,Male,Old,Yes
43833,Female,Old,Yes
43834,Female,Old,No
43835,Male,Old,Yes
43836,Female,Old,No
43837,Male,Old,Yes
43838,Female,Old,No
43839,Female,Old,No
43840,Male,Old,Yes
43841,Female,Old,No
43842,Male,Old,Yes
43843,Male,Old,Yes
43844,Male,Old,Yes
43845,Female,Old,No
43846,Female,Old,No
43847,Female,Old,No
43848,Female,Old,No
43849,Male,Old,Yes
43850,Female,Old,No
43851,Female,Old,No
43852,Male,Old,Yes
43853,Male,Old,Yes
43854,Male,Old,Yes
43855,Male,Old,Yes
43856,Male,Old,Yes
43857,Female,Old,No
43858,Female,Old,No
43859,Female,Old,No
43860,Female,Old,No
43861,Male,Old,Yes
43862,Female,Old,No
43863,Male,Old,Yes
43864,Male,Old,Yes
43865,Male,Old,Yes
43866,Male,Old,Yes
43867,Male,Old,Yes
43868,Female,Old,No
43869,Male,Old,Yes
43870,Female,Old,No
43871,Female,Old,No
43872,Male,Old,Yes
43873,Female,Old,No
43874,Male,Old,Yes
43875,Male,Old,Yes
43876,Female,Old,No
43877,Male,Old,Yes
43878,Female,Old,No
43879,Male,Old,Yes
43880,Female,Old,No
43881,Female,Old,No
43882,Female,Old,No
43883,Female,Old,No
43884,Female,Old,No
43885,Male,Old,Yes
43886,Female,Old,No
43887,Female,Old,Yes
43888,Female,Old,No
43889,Male,Old,Yes
43890,Male,Old,Yes
43891,Male,Old,Yes
43892,Male,Old,Yes
43893,Female,Old,No
43894,Male,Old,Yes
43895,Male,Old,Yes
43896,Male,Old,Yes
43897,Female,Old,No
43898,Female,Old,No
43899,Male,Old,Yes
43900,Male,Old,Yes
43901,Female,Old,No
43902,Male,Old,Yes
43903,Female,Old,No
43904,Male,Old,Yes
43905,Female,Old,No
43906,Male,Old,Yes
43907,Male,Old,Yes
43908,Female,Old,No
43909,Female,Old,No
43910,Male,Old,Yes
43911,Female,Old,No
43912,Female,Old,No
43913,Female,Old,No
43914,Female,Old,No
43915,Female,Old,No
43916,Male,Old,Yes
43917,Male,Old,Yes
43918,Male,Old,Yes
43919,Female,Old,No
43920,Male,Old,Yes
43921,Male,Old,Yes
43922,Male,Old,Yes
43923,Female,Old,No
43924,Male,Old,Yes
43925,Female,Old,No
43926,Female,Old,No
43927,Male,Old,Yes
43928,Female,Old,No
43929,Female,Old,No
43930,Male,Old,Yes
43931,Female,Old,No
43932,Female,Old,No
43933,Female,Old,No
43934,Female,Old,No
43935,Female,Old,No
43936,Male,Old,Yes
43937,Male,Old,Yes
43938,Female,Old,No
43939,Male,Old,Yes
43940,Male,Old,Yes
43941,Female,Old,No
43942,Female,Old,No
43943,Male,Old,Yes
43944,Female,Old,No
43945,Male,Old,Yes
43946,Male,Old,Yes
43947,Male,Old,Yes
43948,Female,Old,No
43949,Male,Old,Yes
43950,Female,Old,No
43951,Female,Old,No
43952,Male,Old,Yes
43953,Female,Old,No
43954,Male,Old,Yes
43955,Male,Old,Yes
43956,Male,Old,Yes
43957,Male,Old,Yes
43958,Female,Old,No
43959,Female,Old,Yes
43960,Male,Old,Yes
43961,Female,Old,No
43962,Female,Old,No
43963,Male,Old,Yes
43964,Male,Old,Yes
43965,Male,Old,Yes
43966,Female,Old,No
43967,Male,Old,Yes
43968,Female,Old,No
43969,Female,Old,No
43970,Male,Old,Yes
43971,Female,Old,No
43972,Male,Old,Yes
43973,Female,Old,No
43974,Male,Old,Yes
43975,Male,Old,Yes
43976,Male,Old,Yes
43977,Male,Old,Yes
43978,Female,Old,No
43979,Male,Old,Yes
43980,Male,Old,Yes
43981,Female,Old,No
43982,Male,Old,Yes
43983,Female,Old,No
43984,Female,Old,No
43985,Female,Old,No
43986,Female,Old,No
43987,Male,Old,Yes
43988,Female,Old,No
43989,Male,Old,Yes
43990,Female,Old,No
43991,Female,Old,No
43992,Female,Old,No
43993,Male,Old,Yes
43994,Male,Old,Yes
43995,Female,Old,No
43996,Male,Old,Yes
43997,Male,Old,Yes
43998,Male,Old,Yes
43999,Female,Old,No
44000,Male,Old,Yes
44001,Female,Old,No
44002,Female,Old,No
44003,Male,Old,Yes
44004,Female,Old,No
44005,Female,Old,No
44006,Female,Old,No
44007,Male,Old,Yes
44008,Male,Old,Yes
44009,Female,Old,No
44010,Female,Old,No
44011,Female,Old,No
44012,Male,Old,Yes
44013,Male,Old,Yes
44014,Male,Old,Yes
44015,Male,Old,Yes
44016,Female,Old,No
44017,Female,Old,No
44018,Male,Old,Yes
44019,Female,Old,No
44020,Male,Old,Yes
44021,Female,Old,No
44022,Female,Old,No
44023,Female,Old,No
44024,Female,Old,No
44025,Female,Old,No
44026,Female,Old,No
44027,Female,Old,No
44028,Female,Old,No
44029,Male,Old,Yes
44030,Female,Old,No
44031,Female,Old,No
44032,Female,Old,No
44033,Female,Old,No
44034,Female,Old,No
44035,Female,Old,No
44036,Male,Old,Yes
44037,Male,Old,Yes
44038,Male,Old,Yes
44039,Female,Old,No
44040,Male,Old,Yes
44041,Female,Old,No
44042,Male,Old,Yes
44043,Female,Old,No
44044,Female,Old,No
44045,Male,Old,Yes
44046,Male,Old,Yes
44047,Male,Old,Yes
44048,Female,Old,No
44049,Male,Old,Yes
44050,Male,Old,Yes
44051,Female,Old,No
44052,Female,Old,No
44053,Female,Old,No
44054,Female,Old,No
44055,Female,Old,No
44056,Female,Old,No
44057,Female,Old,No
44058,Female,Old,No
44059,Male,Old,Yes
44060,Male,Old,Yes
44061,Female,Old,No
44062,Female,Old,No
44063,Female,Old,No
44064,Female,Old,No
44065,Female,Old,No
44066,Female,Old,No
44067,Female,Old,No
44068,Female,Old,No
44069,Male,Old,Yes
44070,Male,Old,Yes
44071,Male,Old,Yes
44072,Female,Old,No
44073,Female,Old,No
44074,Female,Old,No
44075,Male,Old,Yes
44076,Male,Old,Yes
44077,Male,Old,Yes
44078,Male,Old,Yes
44079,Female,Old,No
44080,Female,Old,No
44081,Female,Old,No
44082,Male,Old,Yes
44083,Male,Old,Yes
44084,Female,Old,No
44085,Male,Old,Yes
44086,Female,Old,No
44087,Female,Old,No
44088,Male,Old,Yes
44089,Male,Old,Yes
44090,Male,Old,Yes
44091,Male,Old,Yes
44092,Male,Old,Yes
44093,Male,Old,Yes
44094,Female,Old,No
44095,Male,Old,Yes
44096,Male,Old,Yes
44097,Female,Old,No
44098,Male,Old,Yes
44099,Male,Old,Yes
44100,Male,Old,Yes
44101,Female,Old,No
44102,Male,Old,Yes
44103,Male,Old,Yes
44104,Female,Old,No
44105,Female,Old,No
44106,Male,Old,Yes
44107,Male,Old,Yes
44108,Female,Old,No
44109,Female,Old,No
44110,Male,Old,Yes
44111,Female,Old,No
44112,Male,Old,Yes
44113,Male,Old,Yes
44114,Female,Old,No
44115,Female,Old,No
44116,Male,Old,Yes
44117,Male,Old,Yes
44118,Female,Old,No
44119,Male,Old,Yes
44120,Male,Old,Yes
44121,Male,Old,Yes
44122,Male,Old,Yes
44123,Male,Old,Yes
44124,Female,Old,No
44125,Female,Old,No
44126,Female,Old,No
44127,Female,Old,No
44128,Male,Old,Yes
44129,Male,Old,Yes
44130,Male,Old,Yes
44131,Female,Old,No
44132,Male,Old,Yes
44133,Male,Old,Yes
44134,Male,Old,Yes
44135,Female,Old,No
44136,Female,Old,No
44137,Male,Old,Yes
44138,Male,Old,Yes
44139,Female,Old,No
44140,Female,Old,No
44141,Male,Old,Yes
44142,Male,Old,Yes
44143,Female,Old,No
44144,Male,Old,Yes
44145,Female,Old,Yes
44146,Female,Old,No
44147,Male,Old,Yes
44148,Male,Old,Yes
44149,Female,Old,No
44150,Female,Old,No
44151,Male,Old,Yes
44152,Female,Old,No
44153,Female,Old,No
44154,Female,Old,No
44155,Female,Old,No
44156,Female,Old,No
44157,Male,Old,Yes
44158,Male,Old,Yes
44159,Female,Old,No
44160,Female,Old,No
44161,Female,Old,No
44162,Female,Old,No
44163,Male,Old,Yes
44164,Female,Old,No
44165,Male,Old,Yes
44166,Male,Old,Yes
44167,Male,Old,Yes
44168,Female,Old,No
44169,Female,Old,No
44170,Female,Old,No
44171,Female,Old,No
44172,Male,Old,Yes
44173,Female,Old,No
44174,Female,Old,No
44175,Female,Old,No
44176,Male,Old,No
44177,Male,Old,Yes
44178,Male,Old,Yes
44179,Female,Old,No
44180,Male,Old,Yes
44181,Female,Old,No
44182,Female,Old,No
44183,Male,Old,Yes
44184,Female,Old,No
44185,Female,Old,No
44186,Male,Old,Yes
44187,Female,Old,No
44188,Male,Old,Yes
44189,Female,Old,No
44190,Male,Old,Yes
44191,Male,Old,Yes
44192,Male,Old,Yes
44193,Female,Old,No
44194,Male,Old,Yes
44195,Female,Old,No
44196,Female,Old,No
44197,Female,Old,No
44198,Male,Old,Yes
44199,Female,Old,No
44200,Male,Old,Yes
44201,Male,Old,Yes
44202,Male,Old,No
44203,Male,Old,Yes
44204,Male,Old,No
44205,Female,Old,No
44206,Male,Old,Yes
44207,Female,Old,No
44208,Female,Old,No
44209,Female,Old,No
44210,Female,Old,No
44211,Female,Old,No
44212,Male,Old,Yes
44213,Male,Old,Yes
44214,Female,Old,No
44215,Male,Old,Yes
44216,Female,Old,No
44217,Female,Old,No
44218,Male,Old,Yes
44219,Female,Old,No
44220,Male,Old,Yes
44221,Male,Old,Yes
44222,Male,Old,Yes
44223,Female,Old,No
44224,Male,Old,Yes
44225,Male,Old,Yes
44226,Female,Old,No
44227,Male,Old,Yes
44228,Female,Old,No
44229,Female,Old,Yes
44230,Male,Old,Yes
44231,Male,Old,Yes
44232,Female,Old,No
44233,Male,Old,Yes
44234,Male,Old,Yes
44235,Male,Old,Yes
44236,Female,Old,No
44237,Female,Old,No
44238,Male,Old,Yes
44239,Female,Old,No
44240,Female,Old,No
44241,Female,Old,No
44242,Male,Old,Yes
44243,Male,Old,Yes
44244,Female,Old,No
44245,Male,Old,Yes
44246,Female,Old,No
44247,Male,Old,Yes
44248,Female,Old,No
44249,Male,Old,Yes
44250,Female,Old,No
44251,Female,Old,No
44252,Male,Old,Yes
44253,Male,Old,Yes
44254,Male,Old,Yes
44255,Female,Old,No
44256,Female,Old,No
44257,Male,Old,Yes
44258,Female,Old,No
44259,Female,Old,No
44260,Female,Old,No
44261,Male,Old,Yes
44262,Female,Old,No
44263,Male,Old,Yes
44264,Female,Old,No
44265,Male,Old,Yes
44266,Male,Old,Yes
44267,Female,Old,No
44268,Female,Old,No
44269,Female,Old,No
44270,Female,Old,No
44271,Male,Old,Yes
44272,Male,Old,Yes
44273,Female,Old,No
44274,Female,Old,No
44275,Male,Old,Yes
44276,Female,Old,No
44277,Male,Old,Yes
44278,Male,Old,Yes
44279,Male,Old,Yes
44280,Female,Old,No
44281,Male,Old,Yes
44282,Female,Old,No
44283,Male,Old,Yes
44284,Male,Old,Yes
44285,Female,Old,No
44286,Male,Old,Yes
44287,Male,Old,Yes
44288,Female,Old,No
44289,Female,Old,No
44290,Male,Old,Yes
44291,Male,Old,Yes
44292,Female,Old,No
44293,Male,Old,Yes
44294,Male,Old,Yes
44295,Female,Old,No
44296,Male,Old,Yes
44297,Male,Old,Yes
44298,Male,Old,Yes
44299,Female,Old,No
44300,Male,Old,Yes
44301,Male,Old,Yes
44302,Male,Old,Yes
44303,Male,Old,Yes
44304,Female,Old,No
44305,Female,Old,No
44306,Male,Old,Yes
44307,Female,Old,No
44308,Male,Old,Yes
44309,Male,Old,Yes
44310,Female,Old,No
44311,Male,Old,Yes
44312,Male,Old,Yes
44313,Female,Old,No
44314,Male,Old,Yes
44315,Male,Old,Yes
44316,Female,Old,No
44317,Male,Old,Yes
44318,Female,Old,No
44319,Female,Old,No
44320,Male,Old,Yes
44321,Female,Old,No
44322,Male,Old,Yes
44323,Female,Old,No
44324,Male,Old,Yes
44325,Male,Old,Yes
44326,Male,Old,Yes
44327,Male,Old,Yes
44328,Male,Old,Yes
44329,Female,Old,No
44330,Male,Old,Yes
44331,Male,Old,Yes
44332,Male,Old,Yes
44333,Female,Old,No
44334,Male,Old,Yes
44335,Female,Old,No
44336,Male,Old,Yes
44337,Male,Old,Yes
44338,Female,Old,No
44339,Male,Old,Yes
44340,Female,Old,No
44341,Male,Old,Yes
44342,Male,Old,Yes
44343,Male,Old,Yes
44344,Female,Old,No
44345,Male,Old,Yes
44346,Female,Old,No
44347,Male,Old,Yes
44348,Male,Old,Yes
44349,Female,Old,No
44350,Female,Old,No
44351,Female,Old,No
44352,Male,Old,Yes
44353,Male,Old,Yes
44354,Female,Old,No
44355,Male,Old,Yes
44356,Male,Old,Yes
44357,Male,Old,Yes
44358,Female,Old,No
44359,Male,Old,Yes
44360,Female,Old,No
44361,Female,Old,No
44362,Male,Old,Yes
44363,Male,Old,Yes
44364,Female,Old,No
44365,Male,Old,Yes
44366,Male,Old,Yes
44367,Female,Old,No
44368,Female,Old,No
44369,Female,Old,No
44370,Female,Old,No
44371,Female,Old,No
44372,Female,Old,No
44373,Male,Old,Yes
44374,Female,Old,No
44375,Female,Old,No
44376,Female,Old,No
44377,Male,Old,Yes
44378,Female,Old,No
44379,Male,Old,Yes
44380,Female,Old,No
44381,Male,Old,Yes
44382,Male,Old,Yes
44383,Female,Old,No
44384,Male,Old,Yes
44385,Male,Old,Yes
44386,Male,Old,Yes
44387,Male,Old,Yes
44388,Male,Old,Yes
44389,Female,Old,No
44390,Male,Old,Yes
44391,Female,Old,No
44392,Female,Old,No
44393,Female,Old,No
44394,Female,Old,No
44395,Female,Old,No
44396,Male,Old,Yes
44397,Male,Old,Yes
44398,Female,Old,No
44399,Female,Old,No
44400,Male,Old,Yes
44401,Male,Old,Yes
44402,Female,Old,No
44403,Female,Old,No
44404,Male,Old,Yes
44405,Female,Old,No
44406,Male,Old,Yes
44407,Male,Old,Yes
44408,Male,Old,Yes
44409,Male,Old,Yes
44410,Male,Old,Yes
44411,Male,Old,Yes
44412,Male,Old,Yes
44413,Male,Old,Yes
44414,Male,Old,Yes
44415,Female,Old,No
44416,Male,Old,Yes
44417,Male,Old,Yes
44418,Female,Old,No
44419,Male,Old,Yes
44420,Female,Old,No
44421,Female,Old,No
44422,Female,Old,Yes
44423,Female,Old,No
44424,Female,Old,No
44425,Female,Old,No
44426,Female,Old,No
44427,Male,Old,Yes
44428,Female,Old,No
44429,Male,Old,Yes
44430,Female,Old,No
44431,Female,Old,No
44432,Male,Old,Yes
44433,Male,Old,Yes
44434,Female,Old,No
44435,Female,Old,No
44436,Male,Old,Yes
44437,Female,Old,No
44438,Male,Old,Yes
44439,Male,Old,Yes
44440,Male,Old,Yes
44441,Male,Old,Yes
44442,Male,Old,Yes
44443,Female,Old,No
44444,Male,Old,Yes
44445,Male,Old,Yes
44446,Female,Old,No
44447,Male,Old,Yes
44448,Female,Old,No
44449,Female,Old,No
44450,Female,Old,No
44451,Female,Old,No
44452,Male,Old,Yes
44453,Female,Old,No
44454,Female,Old,No
44455,Female,Old,No
44456,Female,Old,No
44457,Male,Old,Yes
44458,Female,Old,No
44459,Female,Old,No
44460,Male,Old,Yes
44461,Female,Old,No
44462,Male,Old,Yes
44463,Male,Old,Yes
44464,Female,Old,No
44465,Male,Old,Yes
44466,Female,Old,No
44467,Female,Old,No
44468,Female,Old,No
44469,Male,Old,Yes
44470,Male,Old,Yes
44471,Female,Old,No
44472,Male,Old,Yes
44473,Female,Old,No
44474,Female,Old,No
44475,Male,Old,Yes
44476,Female,Old,No
44477,Female,Old,No
44478,Male,Old,Yes
44479,Male,Old,Yes
44480,Female,Old,No
44481,Female,Old,No
44482,Female,Old,No
44483,Male,Old,Yes
44484,Male,Old,Yes
44485,Female,Old,No
44486,Female,Old,No
44487,Female,Old,No
44488,Female,Old,No
44489,Female,Old,No
44490,Male,Old,Yes
44491,Female,Old,No
44492,Male,Old,Yes
44493,Male,Old,Yes
44494,Female,Old,No
44495,Female,Old,No
44496,Male,Old,Yes
44497,Male,Old,Yes
44498,Male,Old,Yes
44499,Male,Old,Yes
44500,Male,Old,Yes
44501,Female,Old,No
44502,Male,Old,Yes
44503,Female,Old,No
44504,Male,Old,Yes
44505,Female,Old,No
44506,Female,Old,No
44507,Female,Old,No
44508,Female,Old,No
44509,Female,Old,No
44510,Male,Old,Yes
44511,Female,Old,No
44512,Female,Old,No
44513,Male,Old,Yes
44514,Male,Old,Yes
44515,Female,Old,No
44516,Male,Old,Yes
44517,Female,Old,No
44518,Female,Old,No
44519,Male,Old,Yes
44520,Male,Old,Yes
44521,Male,Old,Yes
44522,Male,Old,Yes
44523,Female,Old,No
44524,Male,Old,Yes
44525,Male,Old,Yes
44526,Male,Old,Yes
44527,Male,Old,Yes
44528,Male,Old,No
44529,Female,Old,No
44530,Male,Old,Yes
44531,Female,Old,No
44532,Female,Old,No
44533,Female,Old,No
44534,Male,Old,Yes
44535,Female,Old,No
44536,Male,Old,Yes
44537,Male,Old,Yes
44538,Male,Old,Yes
44539,Male,Old,Yes
44540,Female,Old,No
44541,Female,Old,No
44542,Female,Old,No
44543,Male,Old,Yes
44544,Male,Old,Yes
44545,Female,Old,No
44546,Female,Old,No
44547,Male,Old,Yes
44548,Female,Old,No
44549,Male,Old,Yes
44550,Male,Old,Yes
44551,Male,Old,Yes
44552,Female,Old,No
44553,Male,Old,Yes
44554,Female,Old,No
44555,Male,Old,Yes
44556,Male,Old,Yes
44557,Male,Old,Yes
44558,Female,Old,No
44559,Male,Old,Yes
44560,Female,Old,No
44561,Female,Old,No
44562,Female,Old,No
44563,Female,Old,No
44564,Male,Old,Yes
44565,Male,Old,Yes
44566,Female,Old,No
44567,Male,Old,Yes
44568,Male,Old,Yes
44569,Male,Old,Yes
44570,Male,Old,Yes
44571,Male,Old,Yes
44572,Male,Old,Yes
44573,Female,Old,No
44574,Female,Old,No
44575,Male,Old,Yes
44576,Male,Old,Yes
44577,Male,Old,Yes
44578,Female,Old,No
44579,Female,Old,No
44580,Male,Old,Yes
44581,Male,Old,Yes
44582,Male,Old,Yes
44583,Male,Old,Yes
44584,Female,Old,No
44585,Female,Old,No
44586,Male,Old,Yes
44587,Female,Old,No
44588,Male,Old,Yes
44589,Male,Old,Yes
44590,Male,Old,Yes
44591,Female,Old,No
44592,Male,Old,Yes
44593,Male,Old,Yes
44594,Male,Old,Yes
44595,Female,Old,No
44596,Female,Old,No
44597,Male,Old,Yes
44598,Male,Old,Yes
44599,Male,Old,Yes
44600,Male,Old,Yes
44601,Male,Old,Yes
44602,Male,Old,Yes
44603,Female,Old,No
44604,Female,Old,No
44605,Female,Old,No
44606,Female,Old,No
44607,Female,Old,No
44608,Female,Old,No
44609,Male,Old,Yes
44610,Female,Old,No
44611,Male,Old,Yes
44612,Male,Old,Yes
44613,Male,Old,Yes
44614,Female,Old,No
