,Gender,Age,Bike Lanes
54236,Male,Young,No
54237,Male,Young,No
54238,Male,Young,No
54239,Male,Young,No
54240,Female,Young,Yes
54241,Male,Young,No
54242,Female,Young,Yes
54243,Female,Young,Yes
54244,Female,Young,Yes
54245,Male,Young,No
54246,Male,Young,No
54247,Male,Young,No
54248,Male,Young,No
54249,Male,Young,No
54250,Female,Young,Yes
54251,Female,Young,Yes
54252,Female,Young,Yes
54253,Male,Young,No
54254,Male,Young,No
54255,Male,Young,No
54256,Female,Young,Yes
54257,Female,Young,No
54258,Male,Young,No
54259,Male,Young,No
54260,Female,Young,No
54261,Male,Young,No
54262,Female,Young,Yes
54263,Female,Young,Yes
54264,Female,Young,Yes
54265,Female,Young,Yes
54266,Female,Young,Yes
54267,Male,Young,No
54268,Female,Young,Yes
54269,Male,Young,No
54270,Male,Young,No
54271,Male,Young,No
54272,Female,Young,Yes
54273,Female,Young,Yes
54274,Male,Young,No
54275,Female,Young,Yes
54276,Female,Young,Yes
54277,Female,Young,Yes
54278,Female,Young,No
54279,Female,Young,Yes
54280,Male,Young,No
54281,Male,Young,No
54282,Female,Young,Yes
54283,Male,Young,No
54284,Male,Young,No
54285,Female,Young,Yes
54286,Female,Young,Yes
54287,Male,Young,No
54288,Male,Young,No
54289,Female,Young,Yes
54290,Female,Young,Yes
54291,Female,Young,Yes
54292,Male,Young,No
54293,Male,Young,No
54294,Female,Young,Yes
54295,Male,Young,No
54296,Female,Young,Yes
54297,Male,Young,No
54298,Female,Young,Yes
54299,Male,Young,No
54300,Male,Young,No
54301,Female,Young,Yes
54302,Male,Young,No
54303,Female,Young,Yes
54304,Female,Young,Yes
54305,Female,Young,No
54306,Female,Young,Yes
54307,Female,Young,Yes
54308,Male,Young,No
54309,Male,Young,No
54310,Male,Young,No
54311,Female,Young,Yes
54312,Male,Young,No
54313,Female,Young,Yes
54314,Male,Young,No
54315,Female,Young,Yes
54316,Female,Young,Yes
54317,Male,Young,No
54318,Male,Young,No
54319,Male,Young,No
54320,Female,Young,Yes
54321,Male,Young,No
54322,Male,Young,No
54323,Male,Young,No
54324,Male,Young,No
54325,Male,Young,No
54326,Male,Young,No
54327,Female,Young,Yes
54328,Female,Young,Yes
54329,Male,Young,No
54330,Female,Young,Yes
54331,Female,Young,Yes
54332,Male,Young,No
54333,Male,Young,No
54334,Male,Young,No
54335,Female,Young,Yes
54336,Female,Young,Yes
54337,Female,Young,Yes
54338,Male,Young,No
54339,Female,Young,Yes
54340,Male,Young,No
54341,Female,Young,Yes
54342,Female,Young,Yes
54343,Female,Young,Yes
54344,Male,Young,No
54345,Female,Young,Yes
54346,Female,Young,Yes
54347,Male,Young,No
54348,Male,Young,No
54349,Male,Young,No
54350,Female,Young,No
54351,Female,Young,Yes
54352,Male,Young,No
54353,Male,Young,Yes
54354,Male,Young,No
54355,Female,Young,Yes
54356,Female,Young,Yes
54357,Female,Young,Yes
54358,Male,Young,No
54359,Male,Young,No
54360,Female,Young,Yes
54361,Male,Young,No
54362,Male,Young,No
54363,Male,Young,No
54364,Female,Young,Yes
54365,Male,Young,No
54366,Female,Young,Yes
54367,Male,Young,No
54368,Female,Young,Yes
54369,Male,Young,No
54370,Female,Young,Yes
54371,Female,Young,Yes
54372,Male,Young,No
54373,Male,Young,No
54374,Female,Young,Yes
54375,Male,Young,No
54376,Female,Young,Yes
54377,Female,Young,Yes
54378,Male,Young,No
54379,Female,Young,Yes
54380,Male,Young,No
54381,Female,Young,Yes
54382,Male,Young,Yes
54383,Female,Young,Yes
54384,Male,Young,No
54385,Female,Young,Yes
54386,Female,Young,Yes
54387,Male,Young,Yes
54388,Female,Young,Yes
54389,Female,Young,Yes
54390,Male,Young,No
54391,Female,Young,Yes
54392,Male,Young,No
54393,Female,Young,Yes
54394,Female,Young,Yes
54395,Female,Young,Yes
54396,Female,Young,Yes
54397,Male,Young,No
54398,Female,Young,Yes
54399,Female,Young,Yes
54400,Female,Young,Yes
54401,Male,Young,No
54402,Female,Young,Yes
54403,Female,Young,Yes
54404,Male,Young,No
54405,Female,Young,Yes
54406,Male,Young,No
54407,Male,Young,No
54408,Male,Young,No
54409,Female,Young,Yes
54410,Male,Young,No
54411,Female,Young,Yes
54412,Male,Young,No
54413,Female,Young,Yes
54414,Male,Young,No
54415,Female,Young,Yes
54416,Male,Young,No
54417,Female,Young,Yes
54418,Male,Young,No
54419,Male,Young,No
54420,Male,Young,Yes
54421,Male,Young,No
54422,Male,Young,No
54423,Male,Young,No
54424,Male,Young,No
54425,Male,Young,No
54426,Male,Young,No
54427,Female,Young,Yes
54428,Female,Young,Yes
54429,Male,Young,No
54430,Female,Young,No
54431,Female,Young,Yes
54432,Female,Young,Yes
54433,Male,Young,No
54434,Male,Young,No
54435,Female,Young,Yes
54436,Female,Young,Yes
54437,Female,Young,Yes
54438,Female,Young,Yes
54439,Male,Young,No
54440,Female,Young,Yes
54441,Female,Young,Yes
54442,Male,Young,No
54443,Female,Young,Yes
54444,Male,Young,No
54445,Female,Young,No
54446,Female,Young,No
54447,Female,Young,Yes
54448,Male,Young,No
54449,Female,Young,Yes
54450,Male,Young,No
54451,Male,Young,No
54452,Female,Young,Yes
54453,Male,Young,No
54454,Male,Young,No
54455,Female,Young,Yes
54456,Female,Young,Yes
54457,Female,Young,Yes
54458,Male,Young,No
54459,Male,Young,No
54460,Female,Young,Yes
54461,Male,Young,No
54462,Male,Young,No
54463,Female,Young,Yes
54464,Female,Young,Yes
54465,Female,Young,Yes
54466,Female,Young,Yes
54467,Male,Young,Yes
54468,Male,Young,No
54469,Female,Young,Yes
54470,Female,Young,Yes
54471,Male,Young,No
54472,Male,Young,No
54473,Female,Young,Yes
54474,Male,Young,No
54475,Male,Young,No
54476,Female,Young,Yes
54477,Female,Young,Yes
54478,Female,Young,Yes
54479,Male,Young,No
54480,Female,Young,Yes
54481,Male,Young,No
54482,Male,Young,No
54483,Female,Young,Yes
54484,Male,Young,Yes
54485,Female,Young,Yes
54486,Female,Young,Yes
54487,Female,Young,Yes
54488,Male,Young,No
54489,Female,Young,Yes
54490,Male,Young,No
54491,Female,Young,Yes
54492,Female,Young,Yes
54493,Female,Young,Yes
54494,Male,Young,No
54495,Male,Young,No
54496,Female,Young,Yes
54497,Male,Young,No
54498,Female,Young,Yes
54499,Female,Young,Yes
54500,Female,Young,Yes
54501,Male,Young,No
54502,Female,Young,Yes
54503,Male,Young,No
54504,Male,Young,No
54505,Male,Young,No
54506,Male,Young,No
54507,Female,Young,Yes
54508,Female,Young,Yes
54509,Male,Young,No
54510,Female,Young,Yes
54511,Female,Young,Yes
54512,Female,Young,Yes
54513,Male,Young,No
54514,Male,Young,No
54515,Female,Young,Yes
54516,Male,Young,No
54517,Female,Young,Yes
54518,Female,Young,Yes
54519,Female,Young,Yes
54520,Female,Young,Yes
54521,Female,Young,Yes
54522,Female,Young,Yes
54523,Female,Young,Yes
54524,Male,Young,No
54525,Male,Young,No
54526,Female,Young,Yes
54527,Female,Young,Yes
54528,Male,Young,No
54529,Female,Young,Yes
54530,Male,Young,No
54531,Female,Young,Yes
54532,Female,Young,Yes
54533,Female,Young,Yes
54534,Female,Young,Yes
54535,Female,Young,Yes
54536,Female,Young,Yes
54537,Male,Young,No
54538,Male,Young,No
54539,Male,Young,No
54540,Female,Young,Yes
54541,Male,Young,No
54542,Female,Young,No
54543,Male,Young,No
54544,Female,Young,Yes
54545,Female,Young,Yes
54546,Male,Young,No
54547,Female,Young,Yes
54548,Female,Young,Yes
54549,Male,Young,No
54550,Male,Young,No
54551,Female,Young,Yes
54552,Male,Young,No
54553,Male,Young,No
54554,Female,Young,Yes
54555,Male,Young,No
54556,Female,Young,Yes
54557,Female,Young,Yes
54558,Female,Young,Yes
54559,Male,Young,No
54560,Female,Young,Yes
54561,Male,Young,No
54562,Female,Young,No
54563,Male,Young,No
54564,Female,Young,Yes
54565,Female,Young,Yes
54566,Female,Young,Yes
54567,Female,Young,Yes
54568,Female,Young,Yes
54569,Female,Young,Yes
54570,Male,Young,No
54571,Male,Young,No
54572,Male,Young,No
54573,Male,Young,No
54574,Female,Young,Yes
54575,Female,Young,Yes
54576,Female,Young,Yes
54577,Female,Young,Yes
54578,Male,Young,No
54579,Female,Young,Yes
54580,Female,Young,Yes
54581,Male,Young,No
54582,Male,Young,No
54583,Male,Young,No
54584,Male,Young,No
54585,Male,Young,No
54586,Male,Young,No
54587,Female,Young,Yes
54588,Female,Young,Yes
54589,Male,Young,No
54590,Female,Young,Yes
54591,Female,Young,Yes
54592,Female,Young,Yes
54593,Male,Young,No
54594,Male,Young,No
54595,Male,Young,No
54596,Male,Young,No
54597,Female,Young,Yes
54598,Male,Young,No
54599,Female,Young,Yes
54600,Male,Young,No
54601,Female,Young,Yes
54602,Female,Young,Yes
54603,Male,Young,No
54604,Male,Young,No
54605,Male,Young,No
54606,Male,Young,No
54607,Female,Young,Yes
54608,Male,Young,No
54609,Male,Young,No
54610,Female,Young,Yes
54611,Male,Young,No
54612,Female,Young,Yes
54613,Female,Young,Yes
54614,Male,Young,No
54615,Male,Young,No
54616,Male,Young,Yes
54617,Male,Young,No
54618,Female,Young,No
54619,Female,Young,Yes
54620,Male,Young,No
54621,Female,Young,Yes
54622,Female,Young,Yes
54623,Female,Young,No
54624,Female,Young,Yes
54625,Male,Young,No
54626,Male,Young,No
54627,Male,Young,No
54628,Female,Young,Yes
54629,Female,Young,Yes
54630,Female,Young,No
54631,Male,Young,No
54632,Female,Young,Yes
54633,Male,Young,No
54634,Female,Young,Yes
54635,Male,Young,No
54636,Female,Young,Yes
54637,Female,Young,Yes
54638,Female,Young,Yes
54639,Female,Young,Yes
54640,Female,Young,Yes
54641,Female,Young,Yes
54642,Male,Young,No
54643,Male,Young,No
54644,Male,Young,No
54645,Female,Young,Yes
54646,Male,Young,No
54647,Male,Young,No
54648,Male,Young,No
54649,Male,Young,No
54650,Female,Young,Yes
54651,Female,Young,Yes
54652,Female,Young,Yes
54653,Male,Young,No
54654,Male,Young,No
54655,Male,Young,No
54656,Male,Young,No
54657,Male,Young,No
54658,Male,Young,No
54659,Male,Young,No
54660,Male,Young,No
54661,Male,Young,No
54662,Female,Young,Yes
54663,Male,Young,Yes
54664,Female,Young,Yes
54665,Female,Young,Yes
54666,Female,Young,Yes
54667,Male,Young,No
54668,Male,Young,No
54669,Female,Young,Yes
54670,Male,Young,No
54671,Female,Young,Yes
54672,Female,Young,Yes
54673,Female,Young,Yes
54674,Male,Young,No
54675,Female,Young,Yes
54676,Male,Young,No
54677,Female,Young,Yes
54678,Male,Young,No
54679,Female,Young,Yes
54680,Male,Young,No
54681,Female,Young,Yes
54682,Male,Young,No
54683,Male,Young,No
54684,Female,Young,Yes
54685,Female,Young,Yes
54686,Male,Young,No
54687,Male,Young,No
54688,Female,Young,Yes
54689,Female,Young,Yes
54690,Female,Young,Yes
54691,Female,Young,Yes
54692,Male,Young,No
54693,Female,Young,Yes
54694,Male,Young,No
54695,Female,Young,Yes
54696,Male,Young,No
54697,Male,Young,No
54698,Female,Young,Yes
54699,Male,Young,No
54700,Female,Young,Yes
54701,Female,Young,Yes
54702,Female,Young,Yes
54703,Male,Young,No
54704,Male,Young,No
54705,Female,Young,Yes
54706,Female,Young,Yes
54707,Female,Young,Yes
54708,Female,Young,Yes
54709,Male,Young,No
54710,Female,Young,Yes
54711,Female,Young,Yes
54712,Female,Young,No
54713,Female,Young,Yes
54714,Female,Young,Yes
54715,Female,Young,Yes
54716,Male,Young,No
54717,Female,Young,Yes
54718,Female,Young,Yes
54719,Male,Young,No
54720,Female,Young,Yes
54721,Female,Young,Yes
54722,Male,Young,No
54723,Female,Young,Yes
54724,Female,Young,Yes
54725,Female,Young,Yes
54726,Female,Young,No
54727,Male,Young,No
54728,Female,Young,Yes
54729,Male,Young,No
54730,Male,Young,No
54731,Male,Young,No
54732,Female,Young,Yes
54733,Male,Young,No
54734,Female,Young,Yes
54735,Female,Young,Yes
54736,Female,Young,Yes
54737,Female,Young,Yes
54738,Female,Young,Yes
54739,Male,Young,No
54740,Male,Young,No
54741,Female,Young,Yes
54742,Female,Young,Yes
54743,Female,Young,Yes
54744,Female,Young,Yes
54745,Female,Young,No
54746,Female,Young,Yes
54747,Female,Young,Yes
54748,Male,Young,No
54749,Female,Young,Yes
54750,Male,Young,No
54751,Male,Young,No
54752,Female,Young,Yes
54753,Male,Young,No
54754,Male,Young,No
54755,Female,Young,Yes
54756,Male,Young,Yes
54757,Female,Young,Yes
54758,Male,Young,No
54759,Female,Young,Yes
54760,Female,Young,Yes
54761,Male,Young,No
54762,Female,Young,Yes
54763,Female,Young,Yes
54764,Female,Young,Yes
54765,Male,Young,Yes
54766,Male,Young,No
54767,Female,Young,Yes
54768,Female,Young,Yes
54769,Male,Young,No
54770,Male,Young,No
54771,Male,Young,No
54772,Female,Young,Yes
54773,Male,Young,No
54774,Female,Young,Yes
54775,Female,Young,Yes
54776,Male,Young,No
54777,Female,Young,Yes
54778,Female,Young,Yes
54779,Male,Young,No
54780,Female,Young,Yes
54781,Male,Young,No
54782,Female,Young,Yes
54783,Female,Young,Yes
54784,Female,Young,Yes
54785,Female,Young,Yes
54786,Male,Young,No
54787,Female,Young,Yes
54788,Female,Young,Yes
54789,Female,Young,Yes
54790,Female,Young,Yes
54791,Male,Young,No
54792,Male,Young,No
54793,Female,Young,Yes
54794,Female,Young,Yes
54795,Male,Young,No
54796,Female,Young,Yes
54797,Female,Young,Yes
54798,Female,Young,Yes
54799,Female,Young,Yes
54800,Male,Young,No
54801,Female,Young,Yes
54802,Male,Young,No
54803,Male,Young,No
54804,Female,Young,Yes
54805,Male,Young,Yes
54806,Female,Young,Yes
54807,Female,Young,Yes
54808,Female,Young,Yes
54809,Female,Young,No
54810,Female,Young,Yes
54811,Male,Young,No
54812,Female,Young,Yes
54813,Female,Young,Yes
54814,Female,Young,Yes
54815,Female,Young,Yes
54816,Male,Young,No
54817,Male,Young,No
54818,Male,Young,No
54819,Female,Young,Yes
54820,Male,Young,No
54821,Male,Young,No
54822,Male,Young,No
54823,Female,Young,Yes
54824,Female,Young,Yes
54825,Male,Young,No
54826,Male,Young,No
54827,Male,Young,No
54828,Female,Young,Yes
54829,Female,Young,Yes
54830,Male,Young,No
54831,Male,Young,No
54832,Female,Young,Yes
54833,Female,Young,Yes
54834,Female,Young,Yes
54835,Female,Young,Yes
54836,Male,Young,No
54837,Male,Young,No
54838,Female,Young,Yes
54839,Male,Young,No
54840,Male,Young,No
54841,Male,Young,No
54842,Male,Young,No
54843,Male,Young,Yes
54844,Male,Young,No
54845,Male,Young,No
54846,Male,Young,No
54847,Male,Young,No
54848,Male,Young,No
54849,Female,Young,Yes
54850,Female,Young,Yes
54851,Male,Young,No
54852,Female,Young,Yes
54853,Female,Young,Yes
54854,Male,Young,No
54855,Male,Young,No
54856,Female,Young,Yes
54857,Male,Young,No
54858,Male,Young,No
54859,Male,Young,No
54860,Male,Young,No
54861,Female,Young,Yes
54862,Female,Young,Yes
54863,Male,Young,No
54864,Male,Young,No
54865,Female,Young,Yes
54866,Male,Young,No
54867,Male,Young,No
54868,Male,Young,No
54869,Male,Young,No
54870,Male,Young,No
54871,Female,Young,Yes
54872,Female,Young,Yes
54873,Female,Young,Yes
54874,Male,Young,No
54875,Male,Young,No
54876,Male,Young,No
54877,Female,Young,Yes
54878,Female,Young,Yes
54879,Male,Young,No
54880,Female,Young,Yes
54881,Male,Young,No
54882,Female,Young,Yes
54883,Male,Young,No
54884,Female,Young,Yes
54885,Male,Young,No
54886,Female,Young,Yes
54887,Female,Young,Yes
54888,Male,Young,No
54889,Male,Young,No
54890,Male,Young,No
54891,Male,Young,No
54892,Male,Young,No
54893,Female,Young,Yes
54894,Male,Young,No
54895,Female,Young,Yes
54896,Female,Young,Yes
54897,Female,Young,Yes
54898,Male,Young,No
54899,Female,Young,Yes
54900,Male,Young,No
54901,Female,Young,Yes
54902,Male,Young,No
54903,Male,Young,Yes
54904,Male,Young,No
54905,Male,Young,No
54906,Female,Young,Yes
54907,Male,Young,No
54908,Male,Young,Yes
54909,Female,Young,Yes
54910,Male,Young,No
54911,Female,Young,No
54912,Female,Young,Yes
54913,Female,Young,Yes
54914,Male,Young,No
54915,Male,Young,No
54916,Male,Young,No
54917,Male,Young,No
54918,Female,Young,Yes
54919,Female,Young,Yes
54920,Female,Young,Yes
54921,Male,Young,No
54922,Female,Young,Yes
54923,Female,Young,Yes
54924,Male,Young,No
54925,Female,Young,Yes
54926,Female,Young,Yes
54927,Female,Young,Yes
54928,Female,Young,Yes
54929,Male,Young,No
54930,Male,Young,No
54931,Male,Young,No
54932,Male,Young,No
54933,Male,Young,No
54934,Female,Young,Yes
54935,Female,Young,Yes
54936,Male,Young,No
54937,Male,Young,No
54938,Female,Young,Yes
54939,Male,Young,No
54940,Female,Young,Yes
54941,Male,Young,No
54942,Female,Young,Yes
54943,Male,Young,No
54944,Female,Young,Yes
54945,Female,Young,Yes
54946,Male,Young,No
54947,Female,Young,Yes
54948,Male,Young,Yes
54949,Male,Young,Yes
54950,Male,Young,No
54951,Female,Young,Yes
54952,Female,Young,Yes
54953,Male,Young,No
54954,Female,Young,Yes
54955,Male,Young,No
54956,Female,Young,Yes
54957,Male,Young,No
54958,Male,Young,No
54959,Male,Young,No
54960,Female,Young,Yes
54961,Male,Young,Yes
54962,Male,Young,No
54963,Male,Young,No
54964,Male,Young,No
54965,Male,Young,No
54966,Female,Young,Yes
54967,Male,Young,No
54968,Male,Young,No
54969,Male,Young,No
54970,Male,Young,No
54971,Male,Young,Yes
54972,Female,Young,Yes
54973,Male,Young,No
54974,Male,Young,No
54975,Female,Young,Yes
54976,Male,Young,No
54977,Female,Young,Yes
54978,Female,Young,Yes
54979,Male,Young,No
54980,Male,Young,No
54981,Male,Young,No
54982,Female,Young,Yes
54983,Female,Young,Yes
54984,Female,Young,Yes
54985,Male,Young,No
54986,Male,Young,No
54987,Female,Young,Yes
54988,Male,Young,No
54989,Male,Young,No
54990,Male,Young,No
54991,Male,Young,No
54992,Female,Young,Yes
54993,Male,Young,No
54994,Female,Young,No
54995,Female,Young,Yes
54996,Female,Young,Yes
54997,Male,Young,No
54998,Male,Young,No
54999,Male,Young,No
55000,Female,Young,Yes
55001,Male,Young,No
55002,Female,Young,Yes
55003,Female,Young,Yes
55004,Male,Young,No
55005,Female,Young,Yes
55006,Female,Young,Yes
55007,Male,Young,No
55008,Female,Young,Yes
55009,Female,Young,No
55010,Male,Young,No
55011,Female,Young,Yes
55012,Male,Young,No
55013,Female,Young,Yes
55014,Female,Young,No
55015,Male,Young,No
55016,Female,Young,Yes
55017,Female,Young,Yes
55018,Male,Young,No
55019,Male,Young,No
55020,Female,Young,Yes
55021,Female,Young,Yes
55022,Female,Young,Yes
55023,Female,Young,No
55024,Female,Young,Yes
55025,Male,Young,No
55026,Male,Young,No
55027,Male,Young,No
55028,Male,Young,No
55029,Male,Young,No
55030,Male,Young,No
55031,Male,Young,No
55032,Male,Young,No
55033,Male,Young,No
55034,Male,Young,No
55035,Male,Young,No
55036,Female,Young,Yes
55037,Male,Young,No
55038,Male,Young,No
55039,Female,Young,Yes
55040,Male,Young,No
55041,Male,Young,No
55042,Male,Young,No
55043,Male,Young,No
55044,Female,Young,Yes
55045,Female,Young,Yes
55046,Female,Young,No
55047,Male,Young,No
55048,Male,Young,No
55049,Male,Young,No
55050,Male,Young,No
55051,Male,Young,No
55052,Female,Young,Yes
55053,Male,Young,No
55054,Male,Young,No
55055,Female,Young,Yes
55056,Female,Young,Yes
55057,Female,Young,Yes
55058,Female,Young,Yes
55059,Male,Young,No
55060,Male,Young,No
55061,Female,Young,Yes
55062,Female,Young,Yes
55063,Female,Young,Yes
55064,Female,Young,Yes
55065,Female,Young,Yes
55066,Female,Young,Yes
55067,Male,Young,No
55068,Female,Young,Yes
55069,Female,Young,Yes
55070,Female,Young,Yes
55071,Female,Young,Yes
55072,Male,Young,No
55073,Male,Young,No
55074,Male,Young,No
55075,Female,Young,Yes
55076,Female,Young,Yes
55077,Female,Young,Yes
55078,Male,Young,No
55079,Female,Young,Yes
55080,Female,Young,Yes
55081,Male,Young,No
55082,Male,Young,No
55083,Male,Young,No
55084,Male,Young,No
55085,Female,Young,Yes
55086,Male,Young,No
55087,Female,Young,Yes
55088,Male,Young,No
55089,Female,Young,Yes
55090,Male,Young,No
55091,Female,Young,Yes
55092,Male,Young,No
55093,Male,Young,No
55094,Female,Young,Yes
55095,Male,Young,No
55096,Female,Young,Yes
55097,Male,Young,No
55098,Female,Young,Yes
55099,Female,Young,Yes
55100,Male,Young,No
55101,Male,Young,No
55102,Male,Young,Yes
55103,Male,Young,No
55104,Female,Young,Yes
55105,Female,Young,Yes
55106,Female,Young,Yes
55107,Male,Young,No
55108,Male,Young,No
55109,Male,Young,No
55110,Male,Young,No
55111,Male,Young,No
55112,Female,Young,Yes
55113,Male,Young,No
55114,Female,Young,Yes
55115,Male,Young,No
55116,Female,Young,Yes
55117,Female,Young,Yes
55118,Female,Young,Yes
55119,Female,Young,Yes
55120,Female,Young,Yes
55121,Female,Young,Yes
55122,Male,Young,No
55123,Female,Young,Yes
55124,Female,Young,Yes
55125,Male,Young,No
55126,Male,Young,No
55127,Female,Young,Yes
55128,Male,Young,No
55129,Male,Young,No
55130,Male,Young,No
55131,Male,Young,No
55132,Male,Young,No
55133,Male,Young,No
55134,Female,Young,Yes
55135,Male,Young,No
55136,Male,Young,No
55137,Female,Young,Yes
55138,Male,Young,No
55139,Male,Young,No
55140,Male,Young,No
55141,Female,Young,Yes
55142,Female,Young,Yes
55143,Female,Young,Yes
55144,Female,Young,Yes
55145,Female,Young,Yes
55146,Female,Young,Yes
55147,Male,Young,No
55148,Male,Young,No
55149,Female,Young,Yes
55150,Male,Young,No
55151,Male,Young,No
55152,Male,Young,No
55153,Female,Young,Yes
55154,Female,Young,Yes
55155,Female,Young,Yes
55156,Female,Young,Yes
55157,Male,Young,No
55158,Male,Young,No
55159,Male,Young,No
55160,Male,Young,No
55161,Female,Young,Yes
55162,Female,Young,Yes
55163,Male,Young,No
55164,Male,Young,Yes
55165,Male,Young,No
55166,Female,Young,Yes
55167,Female,Young,Yes
55168,Male,Young,No
55169,Male,Young,No
55170,Male,Young,No
55171,Male,Young,No
55172,Female,Young,Yes
55173,Female,Young,Yes
55174,Female,Young,Yes
55175,Female,Young,Yes
55176,Female,Young,Yes
55177,Male,Young,No
55178,Female,Young,Yes
55179,Female,Young,Yes
55180,Male,Young,No
55181,Female,Young,Yes
55182,Female,Young,Yes
55183,Female,Young,Yes
55184,Female,Young,Yes
55185,Male,Young,No
55186,Male,Young,No
55187,Male,Young,No
55188,Male,Young,No
55189,Female,Young,Yes
55190,Male,Young,No
55191,Male,Young,No
55192,Female,Young,Yes
55193,Female,Young,Yes
55194,Female,Young,Yes
55195,Male,Young,No
55196,Female,Young,Yes
55197,Male,Young,No
55198,Female,Young,Yes
55199,Male,Young,No
55200,Female,Young,Yes
55201,Male,Young,No
55202,Female,Young,Yes
55203,Male,Young,No
55204,Female,Young,No
55205,Female,Young,Yes
55206,Male,Young,No
55207,Male,Young,No
55208,Female,Young,Yes
55209,Male,Young,No
55210,Female,Young,Yes
55211,Male,Young,No
55212,Female,Young,Yes
55213,Male,Young,No
55214,Male,Young,No
55215,Female,Young,Yes
55216,Female,Young,Yes
55217,Male,Young,No
55218,Female,Young,Yes
55219,Female,Young,No
55220,Male,Young,No
55221,Male,Young,No
55222,Male,Young,No
55223,Female,Young,Yes
55224,Female,Young,Yes
55225,Female,Young,Yes
55226,Female,Young,Yes
55227,Male,Young,No
55228,Female,Young,Yes
55229,Female,Young,Yes
55230,Female,Young,Yes
55231,Female,Young,Yes
55232,Male,Young,No
55233,Female,Young,Yes
55234,Female,Young,Yes
55235,Female,Young,Yes
55236,Male,Young,No
55237,Male,Young,No
55238,Male,Young,No
55239,Male,Young,No
55240,Male,Young,No
55241,Male,Young,No
55242,Female,Young,Yes
55243,Female,Young,Yes
55244,Male,Young,No
55245,Female,Young,Yes
55246,Female,Young,Yes
55247,Female,Young,Yes
55248,Female,Young,Yes
55249,Female,Young,Yes
55250,Male,Young,No
55251,Male,Young,No
55252,Female,Young,Yes
55253,Female,Young,Yes
55254,Female,Young,Yes
55255,Male,Young,Yes
55256,Female,Young,Yes
55257,Male,Young,No
55258,Female,Young,Yes
55259,Male,Young,No
55260,Female,Young,Yes
55261,Female,Young,Yes
55262,Male,Young,No
55263,Female,Young,Yes
55264,Female,Young,Yes
55265,Female,Young,Yes
55266,Female,Young,No
55267,Male,Young,No
55268,Male,Young,No
55269,Male,Young,No
55270,Male,Young,No
55271,Male,Young,No
55272,Female,Young,Yes
55273,Female,Young,Yes
55274,Female,Young,Yes
55275,Female,Young,Yes
55276,Female,Young,Yes
55277,Female,Young,Yes
55278,Male,Young,No
55279,Female,Young,Yes
55280,Female,Young,Yes
55281,Female,Young,Yes
55282,Female,Young,Yes
55283,Female,Young,Yes
55284,Male,Young,No
55285,Male,Young,No
55286,Female,Young,Yes
55287,Female,Young,Yes
55288,Female,Young,Yes
55289,Male,Young,No
55290,Female,Young,Yes
55291,Female,Young,Yes
55292,Male,Young,No
55293,Male,Young,No
55294,Male,Young,No
55295,Female,Young,Yes
55296,Male,Young,No
55297,Male,Young,No
55298,Female,Young,Yes
55299,Male,Young,No
55300,Male,Young,No
55301,Female,Young,Yes
55302,Male,Young,No
55303,Female,Young,Yes
55304,Female,Young,Yes
55305,Female,Young,Yes
55306,Female,Young,Yes
55307,Female,Young,Yes
55308,Male,Young,No
55309,Male,Young,Yes
55310,Female,Young,Yes
55311,Male,Young,No
55312,Male,Young,No
55313,Female,Young,Yes
55314,Male,Young,No
55315,Female,Young,Yes
55316,Female,Young,Yes
55317,Male,Young,No
55318,Female,Young,Yes
55319,Female,Young,Yes
55320,Female,Young,Yes
55321,Male,Young,No
55322,Female,Young,Yes
55323,Female,Young,Yes
55324,Male,Young,No
55325,Male,Young,No
55326,Male,Young,No
55327,Female,Young,Yes
55328,Male,Young,No
55329,Female,Young,Yes
55330,Male,Young,No
55331,Female,Young,Yes
55332,Female,Young,Yes
55333,Male,Young,No
55334,Female,Young,Yes
55335,Female,Young,Yes
55336,Female,Young,Yes
55337,Female,Young,Yes
55338,Male,Young,Yes
55339,Male,Young,No
55340,Female,Young,Yes
55341,Male,Young,No
55342,Female,Young,Yes
55343,Male,Young,No
55344,Male,Young,No
55345,Female,Young,Yes
55346,Female,Young,Yes
55347,Female,Young,Yes
55348,Male,Young,No
55349,Male,Young,No
55350,Male,Young,No
55351,Male,Young,No
55352,Female,Young,No
55353,Female,Young,Yes
55354,Male,Young,No
55355,Male,Young,No
55356,Female,Young,Yes
55357,Female,Young,Yes
55358,Male,Young,No
55359,Female,Young,Yes
55360,Female,Young,Yes
55361,Male,Young,No
55362,Female,Young,Yes
55363,Male,Young,No
55364,Male,Young,No
55365,Female,Young,Yes
55366,Male,Young,Yes
55367,Male,Young,No
55368,Male,Young,No
55369,Male,Young,No
55370,Male,Young,No
55371,Female,Young,Yes
55372,Male,Young,No
55373,Male,Young,No
55374,Female,Young,Yes
55375,Male,Young,Yes
55376,Female,Young,Yes
55377,Female,Young,Yes
55378,Female,Young,Yes
55379,Male,Young,No
55380,Male,Young,No
55381,Male,Young,No
55382,Male,Young,No
55383,Female,Young,Yes
55384,Male,Young,No
55385,Female,Young,Yes
55386,Female,Young,Yes
55387,Female,Young,Yes
55388,Female,Young,Yes
55389,Female,Young,Yes
55390,Female,Young,Yes
55391,Female,Young,Yes
55392,Male,Young,No
55393,Female,Young,Yes
55394,Male,Young,No
55395,Male,Young,No
55396,Male,Young,No
55397,Female,Young,Yes
